,house_fias_id,data,geo_lat,geo_lon,street,house,qc,result,qc_geo,addr
480,,"{'source': 'Новосибирская область; Новосибирск; р-н Калининский; м. Заельцовская; Игарская улица; 19/1стр', 'result': 'г Новосибирск, ул Игарская, д 19/1', 'postal_code': '630020', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Калининский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Калининский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '0f103c61-9564-454e-ba11-0893a4e14150', 'street_kladr_id': '54000001000046700', 'street_with_type': 'ул Игарская', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Игарская', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '19/1', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '95778', 'flat_price': None, 'postal_box': None, 'fias_id': '0f103c61-9564-454e-ba11-0893a4e14150', 'fias_code': '54000001000000004670000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000046700', 'capital_marker': '2', 'okato': '50401373000', 'oktmo': '50701000001', 'tax_office': '5410', 'tax_office_legal': '5410', 'timezone': 'UTC+7', 'geo_lat': '55.100731', 'geo_lon': '82.939142', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ЗАЕЛЬЦОВСКАЯ', 'metro': None}",55.100731,82.939142,Игарская,19/1,1,"г Новосибирск, ул Игарская, д 19/1",2,Новосибирская область; Новосибирск; р-н Калининский; м. Заельцовская; Игарская улица; 19/1стр
481,f6729535-82f8-46ab-a7e2-bb580abeaa2b,"{'source': 'Краснодарский край; Новороссийск; улица Герцена; 3А', 'result': 'Краснодарский край, г Новороссийск, ул Герцена, д 3А', 'postal_code': '353921', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '16ac039a-5257-4715-a8c5-d6bd9e617b53', 'city_kladr_id': '2300000600000', 'city_with_type': 'г Новороссийск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новороссийск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': None, 'city_district_type': None, 'city_district_type_full': None, 'city_district': None, 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '52b27050-a35b-4507-b5bc-4a413fa3ccd1', 'street_kladr_id': '23000006000006800', 'street_with_type': 'ул Герцена', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Герцена', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'f6729535-82f8-46ab-a7e2-bb580abeaa2b', 'house_kladr_id': '2300000600000680031', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '3А', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '120810', 'flat_price': None, 'postal_box': None, 'fias_id': 'f6729535-82f8-46ab-a7e2-bb580abeaa2b', 'fias_code': '23000006000000000680031', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000600000680031', 'capital_marker': '0', 'okato': '03420000000', 'oktmo': '03720000001', 'tax_office': '2315', 'tax_office_legal': '2315', 'timezone': 'UTC+3', 'geo_lat': '44.7305369', 'geo_lon': '37.7364165', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",44.7305369,37.7364165,Герцена,3А,0,"Краснодарский край, г Новороссийск, ул Герцена, д 3А",0,Краснодарский край; Новороссийск; мкр. Приморский; улица Герцена; 3А
482,,"{'source': 'Новосибирская область; Новосибирск; р-н Калининский; м. Заельцовская; улица Декоративный Питомник; 16/4', 'result': 'г Новосибирск, ул Декоративный Питомник, д 16/4', 'postal_code': '630061', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Заельцовский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Заельцовский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'ff92f56d-d860-41fc-977b-f1a101601557', 'street_kladr_id': '54000001000036100', 'street_with_type': 'ул Декоративный Питомник', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Декоративный Питомник', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '16/4', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '120404', 'flat_price': None, 'postal_box': None, 'fias_id': 'ff92f56d-d860-41fc-977b-f1a101601557', 'fias_code': '54000001000000003610000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000036100', 'capital_marker': '2', 'okato': '50401372000', 'oktmo': '50701000001', 'tax_office': '5402', 'tax_office_legal': '5402', 'timezone': 'UTC+7', 'geo_lat': '55.1112114', 'geo_lon': '82.9250856', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 1, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'ЗАЕЛЬЦОВСКАЯ', 'metro': None}",55.1112114,82.9250856,Декоративный Питомник,16/4,1,"г Новосибирск, ул Декоративный Питомник, д 16/4",1,Новосибирская область; Новосибирск; р-н Калининский; м. Заельцовская; улица Декоративный Питомник; 16/4
483,80c8afd4-c7fb-44fe-859e-822a625b195c,"{'source': 'Краснодарский край; Сочи; р-н Центральный; Курортный проспект; 59', 'result': 'Краснодарский край, г Сочи, пр-кт Курортный, д 59', 'postal_code': '354000', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Южный', 'region_fias_id': 'd00e1013-16bd-4c09-b3d5-3cb09fc54bd8', 'region_kladr_id': '2300000000000', 'region_iso_code': 'RU-KDA', 'region_with_type': 'Краснодарский край', 'region_type': 'край', 'region_type_full': 'край', 'region': 'Краснодарский', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '79da737a-603b-4c19-9b54-9114c96fb912', 'city_kladr_id': '2300000700000', 'city_with_type': 'г Сочи', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Сочи', 'city_area': None, 'city_district_fias_id': '48909a1e-ec40-409a-91d1-3f7236e0b1e3', 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Центральный', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Центральный', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'd8431dfa-5cd7-44ab-b6c7-252d94a922ee', 'street_kladr_id': '23000007000222000', 'street_with_type': 'пр-кт Курортный', 'street_type': 'пр-кт', 'street_type_full': 'проспект', 'street': 'Курортный', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '80c8afd4-c7fb-44fe-859e-822a625b195c', 'house_kladr_id': '2300000700022200001', 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '59', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '292326', 'flat_price': None, 'postal_box': None, 'fias_id': '80c8afd4-c7fb-44fe-859e-822a625b195c', 'fias_code': '23000007000000022200001', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '2300000700022200001', 'capital_marker': '0', 'okato': '03426000000', 'oktmo': '03726000001', 'tax_office': '2366', 'tax_office_legal': '2366', 'timezone': 'UTC+3', 'geo_lat': '43.575657', 'geo_lon': '39.73006', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",43.575657,39.73006,Курортный,59,0,"Краснодарский край, г Сочи, пр-кт Курортный, д 59",0,Краснодарский край; Сочи; р-н Центральный; мкр. Центр; Курортный проспект; 59
484,faac2cdb-ae2a-4cfd-88cc-30d90e690f7e,"{'source': 'Калининградская область; Калининград; р-н Ленинградский; Майский переулок; 3', 'result': 'г Калининград, пер Майский, д 3', 'postal_code': '236041', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Северо-Западный', 'region_fias_id': '90c7181e-724f-41b3-b6c6-bd3ec7ae3f30', 'region_kladr_id': '3900000000000', 'region_iso_code': 'RU-KGD', 'region_with_type': 'Калининградская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Калининградская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'df679694-d505-4dd3-b514-4ba48c8a97d8', 'city_kladr_id': '3900000100000', 'city_with_type': 'г Калининград', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Калининград', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Ленинградский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Ленинградский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '2fd292a4-3627-4f98-be9a-5099b712d4ac', 'street_kladr_id': '39000001000100000', 'street_with_type': 'пер Майский', 'street_type': 'пер', 'street_type_full': 'переулок', 'street': 'Майский', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': 'faac2cdb-ae2a-4cfd-88cc-30d90e690f7e', 'house_kladr_id': '3900000100010000002', 'house_cadnum': '39:15:131926:924', 'house_type': 'д', 'house_type_full': 'дом', 'house': '3', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '134783', 'flat_price': None, 'postal_box': None, 'fias_id': 'faac2cdb-ae2a-4cfd-88cc-30d90e690f7e', 'fias_code': '39000001000000010000002', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '3900000100010000002', 'capital_marker': '2', 'okato': '27401368000', 'oktmo': '27701000001', 'tax_office': '3900', 'tax_office_legal': '3900', 'timezone': 'UTC+2', 'geo_lat': '54.7285949', 'geo_lon': '20.5351951', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",54.7285949,20.5351951,Майский,3,0,"г Калининград, пер Майский, д 3",0,Калининградская область; Калининград; р-н Ленинградский; Майский переулок; 3
485,5aed1f5b-d14b-40ec-8077-f29ee6f6417f,"{'source': 'Калининградская область; Калининград; р-н Ленинградский; Земельная улица; 30', 'result': 'г Калининград, ул Земельная, д 30', 'postal_code': '236029', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Северо-Западный', 'region_fias_id': '90c7181e-724f-41b3-b6c6-bd3ec7ae3f30', 'region_kladr_id': '3900000000000', 'region_iso_code': 'RU-KGD', 'region_with_type': 'Калининградская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Калининградская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'df679694-d505-4dd3-b514-4ba48c8a97d8', 'city_kladr_id': '3900000100000', 'city_with_type': 'г Калининград', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Калининград', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Ленинградский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Ленинградский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '7efbdce4-01df-4f79-b38e-ceb31b559460', 'street_kladr_id': '39000001000029500', 'street_with_type': 'ул Земельная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Земельная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '5aed1f5b-d14b-40ec-8077-f29ee6f6417f', 'house_kladr_id': '3900000100002950025', 'house_cadnum': '39:15:131828:3021', 'house_type': 'д', 'house_type_full': 'дом', 'house': '30', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '153128', 'flat_price': None, 'postal_box': None, 'fias_id': '5aed1f5b-d14b-40ec-8077-f29ee6f6417f', 'fias_code': '39000001000000002950025', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '3900000100002950025', 'capital_marker': '2', 'okato': '27401368000', 'oktmo': '27701000001', 'tax_office': '3900', 'tax_office_legal': '3900', 'timezone': 'UTC+2', 'geo_lat': '54.7326045', 'geo_lon': '20.5121535', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': None}",54.7326045,20.5121535,Земельная,30,0,"г Калининград, ул Земельная, д 30",0,Калининградская область; Калининград; р-н Ленинградский; Земельная улица; 30
486,236c4437-bc93-475e-97bf-d80d6bc5be74,"{'source': 'Калининградская область; Калининград; р-н Московский; Инженерная улица; 13', 'result': 'г Калининград, ул Инженерная, д 13', 'postal_code': '236011', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Северо-Западный', 'region_fias_id': '90c7181e-724f-41b3-b6c6-bd3ec7ae3f30', 'region_kladr_id': '3900000000000', 'region_iso_code': 'RU-KGD', 'region_with_type': 'Калининградская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Калининградская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': 'df679694-d505-4dd3-b514-4ba48c8a97d8', 'city_kladr_id': '3900000100000', 'city_with_type': 'г Калининград', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Калининград', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Московский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Московский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'bebc78b4-24ef-41b0-ae48-ec47bad89752', 'street_kladr_id': '39000001000031100', 'street_with_type': 'ул Инженерная', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Инженерная', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '236c4437-bc93-475e-97bf-d80d6bc5be74', 'house_kladr_id': '3900000100003110015', 'house_cadnum': '39:15:141303:349', 'house_type': 'д', 'house_type_full': 'дом', 'house': '13', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '101089', 'flat_price': None, 'postal_box': None, 'fias_id': '236c4437-bc93-475e-97bf-d80d6bc5be74', 'fias_code': '39000001000000003110015', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '3900000100003110015', 'capital_marker': '2', 'okato': '27401373000', 'oktmo': '27701000001', 'tax_office': '3900', 'tax_office_legal': '3900', 'timezone': 'UTC+2', 'geo_lat': '54.6824376', 'geo_lon': '20.4929154', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 9, 'qc_house': 2, 'qc': 3, 'unparsed_parts': None, 'metro': None}",54.6824376,20.4929154,Инженерная,13,3,"г Калининград, ул Инженерная, д 13",0,Калининградская область; Калининград; р-н Московский; Инженерная улица; 13
487,2c06055e-c0e3-4f9b-9cf1-e3402c1e0f1e,"{'source': 'Новосибирская область; Новосибирск; р-н Ленинский; улица Станиславского; 46', 'result': 'г Новосибирск, ул Станиславского, д 46', 'postal_code': '630079', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Ленинский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Ленинский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': 'ecbfda66-91ea-4e4c-bc4d-7011d3ba8d8a', 'street_kladr_id': '54000001000127400', 'street_with_type': 'ул Станиславского', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Станиславского', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '2c06055e-c0e3-4f9b-9cf1-e3402c1e0f1e', 'house_kladr_id': '5400000100012740057', 'house_cadnum': '54:35:063851:250', 'house_type': 'д', 'house_type_full': 'дом', 'house': '46', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '76508', 'flat_price': None, 'postal_box': None, 'fias_id': '2c06055e-c0e3-4f9b-9cf1-e3402c1e0f1e', 'fias_code': '54000001000000012740057', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '5400000100012740057', 'capital_marker': '2', 'okato': '50401377000', 'oktmo': '50701000001', 'tax_office': '5404', 'tax_office_legal': '5404', 'timezone': 'UTC+7', 'geo_lat': '54.9681104', 'geo_lon': '82.872606', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 5, 'qc_house': 2, 'qc': 0, 'unparsed_parts': None, 'metro': [{'distance': 2.1, 'line': 'Ленинская', 'name': 'Площадь Маркса'}, {'distance': 3.2, 'line': 'Ленинская', 'name': 'Студенческая'}]}",54.9681104,82.872606,Станиславского,46,0,"г Новосибирск, ул Станиславского, д 46",0,Новосибирская область; Новосибирск; р-н Ленинский; мкр. Станиславский; улица Станиславского; 46
488,7601ea2c-aeff-49e2-8c95-e0c09c912067,"{'source': 'Новосибирская область; Новосибирск; р-н Кировский; м. Студенческая; улица Виктора Шевелева; 26', 'result': 'г Новосибирск, ул Виктора Шевелева, д 26', 'postal_code': '630022', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Кировский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Кировский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '3965dfca-0ffd-49f6-a0e3-d73033dfb8eb', 'street_kladr_id': '54000001000241200', 'street_with_type': 'ул Виктора Шевелева', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Виктора Шевелева', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': '7601ea2c-aeff-49e2-8c95-e0c09c912067', 'house_kladr_id': '5400000100024120007', 'house_cadnum': '54:35:053605:2630', 'house_type': 'д', 'house_type_full': 'дом', 'house': '26', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': '74333', 'flat_price': None, 'postal_box': None, 'fias_id': '7601ea2c-aeff-49e2-8c95-e0c09c912067', 'fias_code': '54000001000000024120007', 'fias_level': '8', 'fias_actuality_state': '0', 'kladr_id': '5400000100024120007', 'capital_marker': '2', 'okato': '50401374000', 'oktmo': '50701000001', 'tax_office': '5403', 'tax_office_legal': '5403', 'timezone': 'UTC+7', 'geo_lat': '54.9467437', 'geo_lon': '82.9686794', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 0, 'qc_complete': 9, 'qc_house': 2, 'qc': 1, 'unparsed_parts': 'СТУДЕНЧЕСКАЯ', 'metro': None}",54.9467437,82.9686794,Виктора Шевелева,26,1,"г Новосибирск, ул Виктора Шевелева, д 26",0,Новосибирская область; Новосибирск; р-н Кировский; м. Студенческая; улица Виктора Шевелева; 26
489,,"{'source': 'Новосибирская область; Новосибирск; р-н Дзержинский; м. Березовая Роща; проспект Дзержинского; 16/1', 'result': 'г Новосибирск, ул Березовая, д 16/1', 'postal_code': '630068', 'country': 'Россия', 'country_iso_code': 'RU', 'federal_district': 'Сибирский', 'region_fias_id': '1ac46b49-3209-4814-b7bf-a509ea1aecd9', 'region_kladr_id': '5400000000000', 'region_iso_code': 'RU-NVS', 'region_with_type': 'Новосибирская обл', 'region_type': 'обл', 'region_type_full': 'область', 'region': 'Новосибирская', 'area_fias_id': None, 'area_kladr_id': None, 'area_with_type': None, 'area_type': None, 'area_type_full': None, 'area': None, 'city_fias_id': '8dea00e3-9aab-4d8e-887c-ef2aaa546456', 'city_kladr_id': '5400000100000', 'city_with_type': 'г Новосибирск', 'city_type': 'г', 'city_type_full': 'город', 'city': 'Новосибирск', 'city_area': None, 'city_district_fias_id': None, 'city_district_kladr_id': None, 'city_district_with_type': 'р-н Первомайский', 'city_district_type': 'р-н', 'city_district_type_full': 'район', 'city_district': 'Первомайский', 'settlement_fias_id': None, 'settlement_kladr_id': None, 'settlement_with_type': None, 'settlement_type': None, 'settlement_type_full': None, 'settlement': None, 'street_fias_id': '49727316-8a25-492e-904e-e83df9a10a11', 'street_kladr_id': '54000001000167500', 'street_with_type': 'ул Березовая', 'street_type': 'ул', 'street_type_full': 'улица', 'street': 'Березовая', 'stead_fias_id': None, 'stead_kladr_id': None, 'stead_cadnum': None, 'stead_type': None, 'stead_type_full': None, 'stead': None, 'house_fias_id': None, 'house_kladr_id': None, 'house_cadnum': None, 'house_type': 'д', 'house_type_full': 'дом', 'house': '16/1', 'block_type': None, 'block_type_full': None, 'block': None, 'entrance': None, 'floor': None, 'flat_fias_id': None, 'flat_cadnum': None, 'flat_type': None, 'flat_type_full': None, 'flat': None, 'flat_area': None, 'square_meter_price': None, 'flat_price': None, 'postal_box': None, 'fias_id': '49727316-8a25-492e-904e-e83df9a10a11', 'fias_code': '54000001000000016750000', 'fias_level': '7', 'fias_actuality_state': '0', 'kladr_id': '54000001000167500', 'capital_marker': '2', 'okato': '50401382000', 'oktmo': '50701000001', 'tax_office': '5473', 'tax_office_legal': '5473', 'timezone': 'UTC+7', 'geo_lat': '54.9368326', 'geo_lon': '83.1141104', 'beltway_hit': None, 'beltway_distance': None, 'qc_geo': 2, 'qc_complete': 9, 'qc_house': 10, 'qc': 1, 'unparsed_parts': 'РОЩА', 'metro': None}",54.9368326,83.1141104,Березовая,16/1,1,"г Новосибирск, ул Березовая, д 16/1",2,Новосибирская область; Новосибирск; р-н Дзержинский; м. Березовая Роща; проспект Дзержинского; 16/1
